99999,3,3
99999,192,192
99999,142,142
99999,142,142
99999,142,142
99999,3,3
99999,3,3
99999,265,265
99999,265,265
99999,142,142
99999,3,3
99999,104,104
99999,146,146
99999,142,142
99999,265,265
99999,104,104
99999,3,3
99999,3,3
99999,3,3
99999,3,3
99999,142,142
99999,142,142
99999,3,3
99999,3,3
99999,142,142
99999,3,3
99999,265,265
99999,142,142
99999,3,3
99999,265,265
99999,3,3
99999,3,3
99999,265,265
99999,142,142
99999,265,265
99999,104,104
99999,3,3
99999,3,3
99999,142,142
99999,3,3
99999,142,142
99999,265,265
99999,104,104
99999,3,3
99999,3,3
99999,146,146
99999,3,3
99999,104,104
99999,3,3
99999,142,142
99999,265,265
99999,104,104
99999,3,3
99999,3,3
99999,265,265
99999,104,104
99999,3,3
99999,3,3
99999,142,142
99999,3,3
99999,104,104
99999,142,142
99999,265,265
99999,146,146
99999,3,3
99999,265,265
99999,142,142
99999,265,265
99999,142,142
99999,3,3
99999,142,142
99999,265,265
99999,3,3
99999,142,142
99999,3,3
99999,3,3
99999,3,3
99999,142,142
99999,3,3
99999,104,104
99999,142,142
99999,104,104
99999,3,3
99999,142,142
99999,265,265
99999,104,104
99999,3,3
99999,3,3
99999,146,146
99999,104,104
99999,265,265
99999,142,142
99999,265,265
99999,104,104
99999,3,3
99999,3,3
99999,104,104
99999,265,265
99999,265,265
99999,3,3
99999,104,104
99999,3,3
99999,142,142
99999,265,265
99999,3,3
99999,265,265
99999,142,142
99999,265,265
99999,104,104
99999,3,3
99999,3,3
99999,146,146
99999,265,265
99999,142,142
99999,142,142
99999,265,265
99999,3,3
99999,3,3
99999,142,142
99999,104,104
99999,146,146
99999,265,265
99999,265,265
99999,142,142
99999,142,142
99999,142,142
99999,265,265
99999,104,104
99999,142,142
99999,265,265
99999,265,265
99999,265,265
99999,142,142
99999,142,142
99999,265,265
99999,104,104
99999,3,3
99999,3,3
99999,146,146
99999,104,104
99999,265,265
99999,142,142
99999,142,142
99999,265,265
99999,104,104
99999,3,3
99999,3,3
99999,146,146
99999,104,104
99999,265,265
99999,142,142
99999,265,265
99999,104,104
99999,104,104
99999,104,104
99999,104,104
99999,265,265
99999,104,104
99999,146,146
99999,265,265
99999,265,265
99999,265,265
99999,142,142
99999,142,142
99999,265,265
99999,3,3
99999,104,104
99999,265,265
99999,142,142
99999,3,3
99999,3,3
99999,142,142
99999,3,3
99999,104,104
99999,3,3
99999,104,104
99999,265,265
99999,265,265
99999,142,142
99999,265,265
99999,104,104
99999,3,3
99999,146,146
99999,142,142
99999,3,3
99999,142,142
99999,3,3
99999,142,142
99999,3,3
99999,142,142
99999,3,3
99999,104,104
99999,3,3
99999,3,3
99999,142,142
99999,104,104
99999,3,3
99999,265,265
99999,142,142
99999,146,146
99999,104,104
99999,265,265
99999,265,265
99999,142,142
99999,104,104
99999,3,3
99999,142,142
99999,3,3
99999,3,3
99999,142,142
99999,3,3
99999,3,3
99999,265,265
99999,3,3
99999,3,3
99999,104,104
99999,3,3
99999,142,142
99999,142,142
99999,265,265
99999,104,104
99999,3,3
99999,3,3
99999,146,146
99999,142,142
99999,265,265
99999,104,104
99999,3,3
99999,3,3
99999,146,146
99999,104,104
99999,265,265
99999,104,104
99999,3,3
99999,265,265
99999,3,3
99999,142,142
99999,3,3
99999,3,3
99999,104,104
99999,3,3
99999,104,104
99999,3,3
99999,265,265
99999,3,3
99999,3,3
99999,142,142
99999,265,265
99999,104,104
99999,3,3
99999,3,3
99999,142,142
99999,265,265
99999,104,104
99999,3,3
99999,3,3
99999,146,146
99999,104,104
99999,265,265
99999,3,3
99999,3,3
99999,3,3
99999,146,146
99999,104,104
99999,265,265
99999,142,142
99999,265,265
99999,104,104
99999,3,3
99999,3,3
99999,104,104
99999,265,265
99999,142,142
99999,265,265
99999,104,104
99999,3,3
99999,3,3
99999,146,146
99999,142,142
99999,3,3
99999,265,265
99999,142,142
99999,265,265
99999,104,104
99999,142,142
99999,265,265
99999,265,265
99999,142,142
99999,3,3
99999,265,265
99999,3,3
99999,142,142
99999,3,3
99999,3,3
99999,265,265
99999,3,3
99999,104,104
99999,265,265
99999,142,142
99999,265,265
99999,104,104
99999,3,3
99999,3,3
99999,142,142
99999,3,3
99999,265,265
99999,142,142
99999,104,104
99999,142,142
99999,265,265
99999,3,3
99999,3,3
99999,142,142
99999,3,3
99999,142,142
99999,265,265
99999,3,3
99999,3,3
99999,265,265
99999,3,3
99999,142,142
99999,3,3
99999,3,3
99999,265,265
99999,3,3
99999,142,142
99999,104,104
99999,3,3
99999,3,3
99999,3,3
99999,265,265
99999,3,3
99999,142,142
99999,3,3
99999,142,142
99999,104,104
99999,146,146
99999,104,104
99999,3,3
99999,265,265
99999,142,142
99999,265,265
99999,3,3
99999,142,142
99999,265,265
99999,104,104
99999,3,3
99999,3,3
99999,146,146
99999,104,104
99999,265,265
99999,142,142
99999,265,265
99999,104,104
99999,3,3
99999,3,3
99999,104,104
99999,265,265
99999,3,3
99999,3,3
99999,142,142
99999,146,146
99999,3,3
99999,104,104
99999,3,3
99999,142,142
99999,3,3
99999,142,142
99999,265,265
99999,104,104
99999,3,3
99999,3,3
99999,146,146
99999,104,104
99999,142,142
99999,265,265
99999,104,104
99999,3,3
99999,3,3
99999,142,142
99999,3,3
99999,3,3
99999,265,265
99999,265,265
99999,104,104
99999,3,3
99999,3,3
99999,146,146
99999,104,104
99999,265,265
99999,3,3
99999,265,265
99999,142,142
99999,146,146
99999,3,3
99999,142,142
99999,265,265
99999,104,104
99999,3,3
99999,3,3
99999,146,146
99999,104,104
99999,265,265
99999,3,3
99999,265,265
99999,104,104
99999,265,265
99999,265,265
99999,142,142
99999,146,146
99999,142,142
99999,142,142
99999,3,3
99999,142,142
99999,265,265
99999,146,146
99999,175,175
99999,91,91
99999,265,265
99999,146,146
99999,142,142
99999,146,146
99999,104,104
99999,104,104
99999,265,265
99999,142,142
99999,104,104
99999,3,3
99999,142,142
99999,104,104
99999,3,3
99999,142,142
99999,142,142
99999,3,3
