99999,3,3
99999,3,3
99999,168,168
99999,265,265
99999,3,3
99999,168,168
99999,168,168
99999,3,3
99999,265,265
99999,168,168
99999,265,265
99999,265,265
99999,265,265
99999,168,168
99999,168,168
99999,168,168
99999,168,168
99999,168,168
99999,3,3
99999,265,265
99999,168,168
99999,3,3
99999,265,265
99999,3,3
99999,265,265
99999,5,5
99999,78,78
99999,3,3
99999,168,168
99999,3,3
99999,168,168
99999,3,3
99999,265,265
99999,168,168
99999,168,168
99999,168,168
99999,265,265
99999,3,3
99999,168,168
99999,168,168
99999,168,168
99999,168,168
99999,168,168
99999,168,168
99999,265,265
99999,265,265
99999,168,168
99999,265,265
99999,168,168
99999,168,168
99999,3,3
99999,168,168
99999,265,265
99999,168,168
99999,265,265
99999,168,168
99999,168,168
99999,265,265
99999,168,168
99999,3,3
99999,168,168
99999,3,3
99999,168,168
99999,168,168
99999,168,168
99999,3,3
99999,168,168
99999,168,168
99999,168,168
99999,168,168
99999,3,3
99999,168,168
99999,265,265
99999,168,168
99999,168,168
99999,168,168
99999,3,3
99999,168,168
99999,168,168
99999,265,265
99999,3,3
99999,168,168
99999,3,3
99999,265,265
99999,265,265
99999,168,168
99999,168,168
99999,168,168
99999,168,168
99999,168,168
99999,168,168
99999,265,265
99999,168,168
99999,3,3
99999,168,168
99999,168,168
99999,265,265
99999,265,265
99999,168,168
99999,265,265
99999,168,168
99999,265,265
99999,168,168
99999,168,168
99999,3,3
99999,168,168
99999,168,168
99999,3,3
99999,265,265
99999,168,168
99999,265,265
99999,3,3
99999,168,168
99999,265,265
99999,265,265
99999,265,265
99999,168,168
99999,168,168
99999,3,3
99999,168,168
99999,168,168
99999,3,3
99999,3,3
99999,168,168
99999,265,265
99999,3,3
99999,265,265
99999,3,3
99999,265,265
99999,3,3
99999,265,265
99999,168,168
99999,265,265
99999,168,168
99999,265,265
99999,265,265
99999,3,3
99999,168,168
99999,168,168
99999,3,3
99999,168,168
99999,168,168
99999,265,265
99999,168,168
99999,168,168
99999,168,168
99999,265,265
99999,168,168
99999,168,168
99999,3,3
99999,168,168
99999,168,168
99999,168,168
99999,3,3
99999,146,146
99999,3,3
99999,78,78
99999,265,265
99999,168,168
99999,168,168
99999,265,265
99999,168,168
99999,3,3
99999,265,265
99999,168,168
99999,168,168
99999,168,168
99999,265,265
99999,265,265
99999,3,3
99999,265,265
99999,3,3
99999,168,168
99999,168,168
99999,168,168
99999,168,168
99999,3,3
99999,168,168
99999,265,265
99999,168,168
99999,168,168
99999,265,265
99999,265,265
99999,168,168
99999,168,168
99999,265,265
99999,168,168
99999,168,168
99999,168,168
99999,168,168
99999,168,168
99999,265,265
99999,168,168
99999,265,265
99999,168,168
99999,168,168
99999,168,168
99999,168,168
99999,265,265
99999,168,168
99999,168,168
99999,168,168
99999,265,265
99999,168,168
99999,265,265
99999,168,168
99999,168,168
99999,168,168
99999,168,168
99999,168,168
99999,168,168
99999,265,265
99999,3,3
99999,168,168
99999,168,168
99999,168,168
99999,168,168
99999,265,265
99999,265,265
99999,168,168
99999,265,265
99999,168,168
99999,265,265
99999,168,168
99999,3,3
99999,168,168
99999,168,168
99999,168,168
99999,3,3
99999,265,265
99999,168,168
99999,168,168
99999,265,265
99999,168,168
99999,168,168
99999,168,168
99999,265,265
99999,3,3
99999,265,265
99999,168,168
99999,168,168
99999,168,168
99999,168,168
99999,168,168
99999,168,168
99999,3,3
99999,168,168
99999,3,3
99999,168,168
99999,3,3
99999,265,265
99999,168,168
99999,3,3
99999,265,265
99999,265,265
99999,265,265
99999,3,3
99999,168,168
99999,3,3
99999,168,168
99999,265,265
99999,168,168
99999,168,168
99999,265,265
99999,168,168
99999,168,168
99999,168,168
99999,168,168
99999,168,168
99999,168,168
99999,265,265
99999,3,3
99999,265,265
99999,168,168
99999,265,265
99999,265,265
99999,265,265
99999,168,168
99999,265,265
99999,168,168
99999,3,3
99999,168,168
99999,168,168
99999,265,265
99999,168,168
99999,265,265
99999,3,3
99999,3,3
99999,3,3
99999,3,3
99999,3,3
99999,168,168
99999,265,265
99999,3,3
99999,3,3
99999,168,168
99999,168,168
99999,3,3
99999,168,168
99999,265,265
99999,265,265
99999,3,3
99999,265,265
99999,265,265
99999,265,265
99999,168,168
99999,168,168
99999,168,168
99999,3,3
99999,265,265
99999,3,3
99999,265,265
99999,168,168
99999,168,168
99999,3,3
99999,168,168
99999,3,3
99999,168,168
99999,168,168
99999,265,265
99999,168,168
99999,168,168
99999,168,168
99999,168,168
99999,168,168
99999,3,3
99999,265,265
99999,265,265
99999,168,168
99999,265,265
99999,168,168
99999,168,168
99999,3,3
99999,168,168
99999,168,168
